rgl1,rgu1,rbl1,rbu1,rgq1,rbq1,rgl2,rgu2,rbl2,rbu2,rgq2,rbq2,h,w,h/w,label
1.3593339057389309,1.2809928629953333,1.514966448745334,1.5093108275026048,1.0611565021216538,1.0037471547541252,1.558538038649534,1.2809928629953333,1.4058448581423775,1.5093108275026048,1.2166641077181488,0.9314482030640248,254,174,1.4597701149425288,Incorrect_Mask
1.2837466020939596,1.2629288073947282,1.4055884073070433,1.4289820693045772,1.0164837436420315,0.9836291423804089,1.2018740036491329,1.2629288073947282,1.3251095443326484,1.4289820693045772,0.9516561793601461,0.9273101271155355,1753,1126,1.5568383658969804,Incorrect_Mask
1.6535721767451788,1.6674501709744,2.3171852723302857,2.4395576560602796,0.9916771160717136,0.9498382899760537,1.378395004473115,1.6674501709744,1.6124989849378784,2.4395576560602796,0.8266483931376665,0.6609800678135868,294,197,1.4923857868020305,Incorrect_Mask
1.325171975794338,1.1576592312102505,1.5391000093370222,1.2783459821516208,1.1446995282100112,1.2039776639705309,1.8754177182163887,1.1576592312102505,1.9882320277681305,1.2783459821516208,1.6200084339635703,1.5553160533439314,273,169,1.6153846153846154,Incorrect_Mask
1.2985554088268827,1.2712031719839652,1.4054596537684427,1.4050036583866532,1.02151680977969,1.000324551028083,1.1225724885983381,1.2712031719839652,1.210115316885064,1.4050036583866532,0.8830787346497418,0.8612897978320022,768,553,1.3887884267631103,Incorrect_Mask
1.4899305645558463,1.3467100614265415,1.8188498304618812,1.5775124085311842,1.1063484318054284,1.1529860688420228,1.197534688923737,1.3467100614265415,1.2968519896058985,1.5775124085311842,0.8892297779785011,0.8220867123405974,258,197,1.3096446700507614,Incorrect_Mask
1.2334466406280535,1.1748822334423847,1.333280945565912,1.2646619812531479,1.0498470446813006,1.0542587389594569,1.1726824365035682,1.1748822334423847,1.3828990082847747,1.2646619812531479,0.9981276447322118,1.0934929876791792,829,524,1.58206106870229,Incorrect_Mask
1.7844394081349517,1.8768413769800072,2.4009728700524438,2.693674173795103,0.9507672997950749,0.8913375245639773,1.111891179559479,1.8768413769800072,1.0909083651824176,2.693674173795103,0.5924268258346924,0.4049889833726411,709,530,1.3377358490566038,Incorrect_Mask
1.5688498711069687,1.5066059406902734,1.8834852702050169,1.8149707214402953,1.0413140083518968,1.0377496716367693,1.518054806940642,1.5066059406902734,1.6156555170795923,1.8149707214402953,1.0075991113144842,0.8901826888961969,250,194,1.288659793814433,Incorrect_Mask
1.2856156785033799,1.3660883821436922,1.6219009799867758,1.9182090500480853,0.9410926081414783,0.8455287915288057,0.7142285902357868,1.3660883821436922,0.6064292441919164,1.9182090500480853,0.5228275121665302,0.31614345901283,266,208,1.2788461538461537,Incorrect_Mask
1.3112629817294252,1.2993752058177317,1.4244389485229165,1.4491852104404452,1.0091488400413275,0.9829240170688689,0.9558602669505488,1.2993752058177317,0.5221173365627987,1.4491852104404452,0.73563068055389,0.36028337358212037,735,568,1.2940140845070423,Incorrect_Mask
1.6444848183385534,1.6274688644487785,2.2784925311067608,2.3721499832156057,1.0104554712298832,0.960517904529002,1.427966937406989,1.6274688644487785,2.115221028748345,2.3721499832156057,0.8774158256420097,0.8916894141242383,276,194,1.422680412371134,Incorrect_Mask
1.4104330242054124,1.3753283138723547,1.6184415905208338,1.6409621976918958,1.0255246038193,0.98627597442358,1.1313460359543337,1.3753283138723547,1.148598770752612,1.6409621976918958,0.8226007016236959,0.6999544367129114,734,532,1.3796992481203008,Incorrect_Mask
1.4222580738094552,1.5967073830094785,1.6877643240243012,2.4033190279420165,0.8907443461110447,0.7022639543072019,1.324034762362008,1.5967073830094785,1.5918297861102781,2.4033190279420165,0.8292281832294554,0.6623464332462662,253,185,1.3675675675675676,Incorrect_Mask
1.4259471948096893,1.2712387434182382,1.7144862445189943,1.4787488799011415,1.1216989744785901,1.1594167663096473,1.3727262338541086,1.2712387434182382,1.5707731564656242,1.4787488799011415,1.0798335410726867,1.0622311724561608,1466,910,1.610989010989011,Incorrect_Mask
1.235391959550189,1.2181642077892523,1.3129017506670386,1.3131002851284248,1.0141423887278727,0.9998488047991195,1.0864606700973576,1.2181642077892523,1.131827297818259,1.3131002851284248,0.8918835926636584,0.8619503861485821,795,562,1.414590747330961,Incorrect_Mask
1.386207464838839,1.3499722786301414,1.671599968748427,1.662946272392147,1.0268414298443718,1.0052038340023046,1.3021428338344874,1.3499722786301414,1.389692662677473,1.662946272392147,0.9645700541020087,0.8356810353700731,1581,1350,1.1711111111111112,Incorrect_Mask
1.2917917500141605,1.1463897835553565,1.469923759932834,1.2577465123464124,1.1268346670081633,1.1686963513741655,1.010275680624198,1.1463897835553565,0.9814974173698594,1.2577465123464124,0.8812671703083212,0.7803618676221241,272,172,1.5813953488372092,Incorrect_Mask
1.3707488634996015,1.3967617199443771,1.650319836921706,1.7796771863421914,0.9813763105951876,0.9273141497720964,1.0420615353966438,1.3967617199443771,1.0724539296666349,1.7796771863421914,0.7460553367958435,0.6026114948806376,1251,933,1.3408360128617363,Incorrect_Mask
1.4535430590877094,1.3740607589459515,1.8990240161569707,1.7713365716996237,1.0578448220897665,1.072085365648398,1.0489309704012109,1.3740607589459515,1.0232194541797828,1.7713365716996237,0.7633803407688106,0.5776538860697651,733,589,1.2444821731748728,Incorrect_Mask
1.382446690141767,1.2092035604165454,1.608937504879902,1.3338123754647744,1.1432704429563065,1.2062697381400878,1.2821318430895552,1.2092035604165454,1.5792674068562493,1.3338123754647744,1.0603110055745184,1.184025156691131,271,187,1.4491978609625669,Incorrect_Mask
1.3139010843114933,1.207291856134943,1.4369197752046916,1.3215030039120714,1.0883044374355775,1.0873375020343878,1.2155610051730676,1.207291856134943,1.2279729208446786,1.3215030039120714,1.006849337213785,0.9292244642724883,284,163,1.7423312883435582,Incorrect_Mask
1.3494504903105835,1.3159269318239624,1.4225846091448011,1.6785142437985678,1.0254752430973924,0.8475260870741351,0.9828296291645142,1.3159269318239624,0.6007190730551708,1.6785142437985678,0.7468724937502775,0.3578873847955626,301,238,1.2647058823529411,Incorrect_Mask
1.2632653191029244,1.3577719548379636,1.4448739819802778,1.8066635560500637,0.9303957962909039,0.7997471234429658,0.6374964757154895,1.3577719548379636,0.5089879938224632,1.8066635560500637,0.46951660287575187,0.2817281569210769,303,197,1.5380710659898478,Incorrect_Mask
1.4071193138644864,1.3512776641823647,1.665941382052373,1.7953374485974096,1.041325074159285,0.9279266041901336,0.7911079340659009,1.3512776641823647,0.42986326500278793,1.7953374485974096,0.585451795019928,0.23943313015534462,279,199,1.4020100502512562,Incorrect_Mask
1.3753611196773878,1.3104164414736024,1.5736797243206155,1.5367854993008683,1.049560335286051,1.0240074005360746,1.129070484517647,1.3104164414736024,1.059055739909443,1.5367854993008683,0.8616119645507297,0.689136994324348,2071,1282,1.6154446177847115,Incorrect_Mask
1.4451245358388871,1.5037167275557572,1.6333746148604926,1.805872968027354,0.96103508683307,0.9044792428809154,0.5970341781690387,1.5037167275557572,0.4593528780285518,1.805872968027354,0.39703899493058004,0.2543661077834982,267,198,1.3484848484848484,Incorrect_Mask
1.477146842166803,1.3808812312579017,1.6415301854955922,1.5456964809929814,1.0697131720888182,1.062000338152446,1.248966602932004,1.3808812312579017,1.2456064618229108,1.5456964809929814,0.904470692091505,0.8058544980465455,271,167,1.622754491017964,Incorrect_Mask
1.4370626584135997,1.397269443601424,1.6464387371425118,1.646426730345226,1.0284792707622732,1.000007292639912,1.3236405532541327,1.397269443601424,1.5948618813185738,1.646426730345226,0.9473051595850298,0.9686807508185681,786,561,1.4010695187165776,Incorrect_Mask
1.2768661130434418,1.2186180264234348,1.374222468673019,1.309087118391989,1.04779847774857,1.0497563144315702,1.2815964884400315,1.2186180264234348,1.383016012641769,1.309087118391989,1.0516802317469687,1.056473624414386,690,523,1.3193116634799236,Incorrect_Mask
1.3559401520949013,1.3724121404354013,1.5593547777972643,1.6157339870101042,0.9879977829872051,0.9651061315376741,1.1004585375096994,1.3724121404354013,1.1340132863787862,1.6157339870101042,0.8018426135173768,0.7018564290259586,770,550,1.4,Incorrect_Mask
1.3569940046602242,1.3408297744770676,1.6221379619423106,1.6346073918468946,1.0120553932280187,0.9923716055813897,1.0413549538148015,1.3408297744770676,0.94591380116014,1.6346073918468946,0.776649634157279,0.5786795079223152,765,540,1.4166666666666667,Incorrect_Mask
1.64457908583908,1.5610001236825706,2.290456378596098,2.140481967188821,1.0535419317964803,1.0700657205742519,1.4615341174369254,1.5610001236825706,2.189455884031054,2.140481967188821,0.9362805904134114,1.022879854907889,264,197,1.3401015228426396,Incorrect_Mask
1.4182833523694232,1.2752802003587986,1.8715933616541702,1.6091476106506917,1.1121346916312123,1.1630961319312112,1.2469469442213177,1.2752802003587986,1.270549964279026,1.6091476106506917,0.9777827209036026,0.7895794990275958,287,187,1.53475935828877,Incorrect_Mask
1.1920599657220734,1.1750105694415898,1.2392669405982093,1.0968350007947834,1.0145099939727233,1.129857216172184,1.2065815856093267,1.1750105694415898,2.3287046971394307,1.0968350007947834,1.026868708238719,2.12311304385073,787,565,1.392920353982301,Incorrect_Mask
1.2363856443632326,1.2003790955664488,1.3457989616111756,1.3428482918687719,1.0299959812110795,1.0021973217378841,1.1662341506239648,1.2003790955664488,1.1985079722753127,1.3428482918687719,0.9715548654016077,0.8925118194903549,792,553,1.4321880650994574,Incorrect_Mask
1.4384102334320927,1.409753815523444,1.7397034739790527,1.7681173006211677,1.020327249760277,0.9839298972799301,1.2843912628134482,1.409753815523444,1.4538210260369155,1.7681173006211677,0.9110748619159095,0.8222424075179656,1169,903,1.2945736434108528,Incorrect_Mask
1.280428378162789,1.1250539787359597,1.2908523630589885,0.9925591437093011,1.1381039508890038,1.300529415541862,0.9326191838257335,1.1250539787359597,0.8659617523987093,0.9925591437093011,0.8289550558930213,0.8724535539136906,556,516,1.0775193798449612,Incorrect_Mask
1.530543006318042,1.5502721536097617,1.849792463242766,2.0378975113606925,0.9872737523887138,0.9076965121801783,2.1315768774068977,1.5502721536097617,3.1237656633540483,2.0378975113606925,1.3749694674213078,1.5328374689796485,755,563,1.3410301953818828,Incorrect_Mask
1.4120102038032871,1.3834125219025464,1.785322656765852,1.8144580188018684,1.0206718397065047,0.9839426640164124,0.9249908736191171,1.3834125219025464,0.9338441030461753,1.8144580188018684,0.668629825864969,0.5146683435876988,1481,1137,1.3025505716798593,Incorrect_Mask
1.3279277666849711,1.308450670770508,1.6124403203582283,1.6493935140662932,1.0148856172797052,0.977595890008708,1.1804780419933403,1.308450670770508,1.3275351303838139,1.6493935140662932,0.9021952973574401,0.8048625868007729,1607,1126,1.4271758436944937,Incorrect_Mask
1.4141965635981923,1.3922505284666626,1.7200808710668523,1.767488246254125,1.0157629928542384,0.973178110073578,1.3114982932867676,1.3922505284666626,1.5261803440686585,1.767488246254125,0.9419987757025091,0.8634741120927534,1183,919,1.2872687704026116,Incorrect_Mask
1.1821941945978807,1.259955782164896,1.1980435697558443,1.4420999418502851,0.9382822884201517,0.8307632050929116,1.295587534434626,1.259955782164896,1.5710884049151996,1.4420999418502851,1.0282801609184304,1.089444884727903,702,585,1.2,Incorrect_Mask
1.304361926888586,1.272901216434524,1.5069587565761047,1.490782723505752,1.0247157517393106,1.0108506979691265,1.220295293728805,1.272901216434524,0.9691169680147834,1.490782723505752,0.9586724232591501,0.6500725778038199,768,557,1.3788150807899462,Incorrect_Mask
1.3493607321232193,1.253301079724802,1.5574225506824735,1.4677402053486568,1.0766453120901402,1.0611023292862056,1.589663603156948,1.253301079724802,1.6700886271504127,1.4677402053486568,1.2683812603959488,1.137863922419219,1524,1038,1.4682080924855492,Incorrect_Mask
1.3599743212947684,1.2508472150815537,1.5448491961304878,1.4230710400808773,1.087242554404296,1.0855741931496894,1.2506814392486956,1.2508472150815537,1.5081589179351425,1.4230710400808773,0.999867469159415,1.0597917289142709,280,171,1.6374269005847952,Incorrect_Mask
1.3797650691779408,1.342530558557308,1.8337441419860387,2.0093219652548133,1.0277345721356579,0.9126183726128189,1.3248273566191575,1.342530558557308,2.076009455494337,2.0093219652548133,0.9868135575571744,1.0331890515271736,247,177,1.3954802259887005,Incorrect_Mask
1.3037602265310493,1.1665135417125894,1.7216754061960275,1.4233575281156758,1.1176554578328892,1.2095874523355228,2.23410336769732,1.1665135417125894,2.160821801589917,1.4233575281156758,1.9151971132862922,1.5181159750147524,266,175,1.52,Incorrect_Mask
1.3639205755440535,1.2885644234998814,1.5266968772069358,1.4315210459076826,1.058480701988882,1.066485806528192,1.215337744411386,1.2885644234998814,1.2118297856614015,1.4315210459076826,0.9431718913287984,0.846532986102917,739,597,1.23785594639866,Incorrect_Mask
1.367580609350507,1.327552570328985,1.6060546931232007,1.6012457155486992,1.0301517543758003,1.0030032727193612,1.414531977420224,1.327552570328985,1.5086340527537232,1.6012457155486992,1.0655186160120833,0.9421627412359753,1421,1066,1.3330206378986866,Incorrect_Mask
1.3645645054786213,1.308132014990639,1.5508719060700826,1.5361195512878594,1.043139751830312,1.0096036501650247,1.1312385556886742,1.308132014990639,1.1314855928065553,1.5361195512878594,0.8647740004259198,0.7365869354751294,1719,1166,1.4742710120068612,Incorrect_Mask
1.2603106129586295,1.1621570193696278,1.7211901411847617,1.4431564007776527,1.084458117064286,1.192656693520736,0.8807285056093985,1.1621570193696278,0.7818340302336166,1.4431564007776527,0.757839509576012,0.5417528064264698,309,193,1.6010362694300517,Incorrect_Mask
1.2923768432400455,1.3515682027161426,1.3673630357914661,1.658409964254159,0.9562054217041028,0.8245024241677261,0.9590389038813982,1.3515682027161426,0.8887138957510214,1.658409964254159,0.7095749233772233,0.5358831138901804,336,211,1.5924170616113744,Incorrect_Mask
1.258671799919285,1.2438013860038053,1.5588628373689148,1.5264670471391724,1.0119556177399485,1.0212227249127042,1.1212561421648295,1.2438013860038053,1.1780114202261338,1.5264670471391724,0.9014752313207336,0.7717241079222139,238,151,1.576158940397351,Incorrect_Mask
1.4007129532623825,1.4188575909247518,1.6834589151985206,1.737529711528733,0.9872117978728624,0.9688806493659098,1.4567070822070696,1.4188575909247518,1.5202729281444394,1.737529711528733,1.0266760325521105,0.8749622628362744,761,563,1.3516873889875667,Incorrect_Mask
1.3625227843757761,1.2809992375701855,1.788409149289337,1.6461132467224786,1.063640589638621,1.086443568114271,1.1858562617204653,1.2809992375701855,1.2494788874246516,1.6461132467224786,0.925727531243353,0.7590479512344898,277,181,1.5303867403314917,Incorrect_Mask
1.3712878729951719,1.31496878067707,1.5179810160762417,1.4958635660787758,1.0428292238916148,1.0147857401563996,1.1475708982701252,1.31496878067707,1.152890864278705,1.4958635660787758,0.8726982078458527,0.7707192623862537,1756,1207,1.4548467274233636,Incorrect_Mask
1.3545507285598166,1.2947830695836022,1.5319881964814246,1.5108225912468893,1.0461603649138194,1.0140093253550486,1.6360485779620073,1.2947830695836022,1.665365527304854,1.5108225912468893,1.2635696406566044,1.1022905912006649,1644,1073,1.53215284249767,Incorrect_Mask
1.3562076401025944,1.3364394964969257,1.6528969606837494,1.993802356218041,1.0147916487483981,0.8290174577880726,1.5429330012477036,1.3364394964969257,2.539731532393644,1.993802356218041,1.154510178195151,1.273813086072961,238,175,1.36,Incorrect_Mask
1.2762162857376702,1.3569966141981538,1.4036735198361356,1.7385536510918056,0.9404712380154194,0.8073800419990683,0.8215757861264867,1.3569966141981538,0.6990463237913201,1.7385536510918056,0.6054368725245155,0.4020849879164336,277,196,1.413265306122449,Incorrect_Mask
1.3533190348429593,1.3324795757016734,1.547617075876312,1.4836091880243913,1.015639608682416,1.0431433617212595,1.050947528387713,1.3324795757016734,0.9471241362626264,1.4836091880243913,0.7887156753110397,0.6383919322607047,211,213,0.9906103286384976,Incorrect_Mask
1.4408868010939355,1.4635903586421937,1.4526556895886247,1.5770031983263928,0.984487765026465,0.921149488555424,1.1581410537937462,1.4635903586421937,1.0333409759411554,1.5770031983263928,0.7913013685524549,0.6552561066697878,847,619,1.368336025848142,Incorrect_Mask
1.572053538957848,1.5068440403968657,2.1006564249521196,1.8300031912364119,1.0432755459840475,1.14789768401051,1.6194040508651713,1.5068440403968657,2.3716231424556535,1.8300031912364119,1.0746991775198314,1.2959666703385937,347,298,1.1644295302013423,Incorrect_Mask
1.3498141365076457,1.2794190191780552,1.6511960354522062,1.5418889163356315,1.0550211590373377,1.0708916952178034,1.2522959102113322,1.2794190191780552,1.347586113724072,1.5418889163356315,0.9788004488286036,0.8739839163813896,305,207,1.4734299516908214,Incorrect_Mask
1.3764148609517417,1.350853258755779,1.6615912769371408,1.6795964293112862,1.0189225602635081,0.9892800722483506,0.949390170123567,1.350853258755779,0.87564956439019,1.6795964293112862,0.7028077727687574,0.5213452166894923,1612,1227,1.3137734311328444,Incorrect_Mask
1.3473765287239179,1.2967706821420086,1.5390198554024173,1.5304225828501112,1.0390245147263188,1.00561758082287,1.1916245283017166,1.2967706821420086,1.1931485814499652,1.5304225828501112,0.9189169254917058,0.779620344616165,765,541,1.4140480591497226,Incorrect_Mask
1.5213063190938039,1.5011756216310777,1.6945170786374566,1.7547917235595558,1.0134099549530744,0.9656513966228234,1.0923220580473751,1.5011756216310777,1.0795468224093145,1.7547917235595558,0.7276444156883727,0.6151994039608746,833,583,1.4288164665523155,Incorrect_Mask
1.3648810761930557,1.4482820299013826,1.8366084920458416,2.073775805000531,0.9424138724458205,0.8856350274784749,0.9219515741290838,1.4482820299013826,0.8914851945936513,2.073775805000531,0.636582899666208,0.429885039860142,289,207,1.396135265700483,Incorrect_Mask
1.3551777565905025,1.1240186781230606,1.7185457246385578,1.3037282598376145,1.2056541256533586,1.3181778577482173,1.0095062494117422,1.1240186781230606,0.7800988975432269,1.3037282598376145,0.8981223079828738,0.5983600429436053,306,195,1.5692307692307692,Incorrect_Mask
1.3251970529063422,1.279115413135875,1.6346333499534462,1.6224970365392801,1.0360261781675302,1.007480021929687,1.1042700946197206,1.279115413135875,1.15565381529848,1.6224970365392801,0.8633076290688232,0.7122686755492894,1333,765,1.742483660130719,Incorrect_Mask
1.4782154469705049,1.3763659037479878,1.644178332298158,1.5374995374810365,1.0739988857215732,1.0693846028675227,1.2154392360522086,1.3763659037479878,1.2270534348981177,1.5374995374810365,0.8830785714339776,0.7980837749769093,287,169,1.698224852071006,Incorrect_Mask
1.3586165539355604,1.300040067798787,1.5329407426888293,1.5067854692604719,1.0450574467569715,1.0173583260271248,1.886121261305191,1.300040067798787,2.573866000630706,1.5067854692604719,1.4508177924844656,1.708183449561639,799,544,1.46875,Incorrect_Mask
1.481082151183938,1.4128203313039784,1.8716294277732046,1.7522714934000359,1.048315994870315,1.0681161194613578,1.1279937667215205,1.4128203313039784,1.2033479880920235,1.7522714934000359,0.7983985944486133,0.686736040975646,754,545,1.38348623853211,Incorrect_Mask
1.3800523713292012,1.2599438124506306,1.7747247211376567,1.5876925619894757,1.0953285040901592,1.1178012441614127,1.151998714228541,1.2599438124506306,1.0817157193084168,1.5876925619894757,0.9143254666157431,0.6813130861764326,287,183,1.5683060109289617,Incorrect_Mask
1.392286811389875,1.4101961430259677,1.6623724730395721,1.817259433958609,0.987300113019978,0.9147689328090924,1.1115374072457862,1.4101961430259677,1.0583479416618584,1.817259433958609,0.7882147549068413,0.5823868193417033,1193,932,1.2800429184549356,Incorrect_Mask
1.3808743917502357,1.2539003460421672,1.5932950496331888,1.4468472924156621,1.10126326713989,1.1012185307911915,1.20629059162234,1.2539003460421672,1.2572835411861985,1.4468472924156621,0.9620306712809329,0.8689815074312596,1660,1091,1.5215398716773603,Incorrect_Mask
1.3748460269917133,1.3154477613253497,1.5582482635149248,1.5266641652744506,1.04515440856923,1.0206883078537423,1.1173450713669346,1.3154477613253497,1.1523951747175532,1.5266641652744506,0.8494028453407977,0.7548452376953417,1929,1273,1.5153181461115475,Incorrect_Mask
1.4249334779088645,1.3870264529832013,1.7228286712457204,1.8729159686761407,1.0273297058207744,0.9198643719523046,1.161618369174835,1.3870264529832013,1.2517724510465902,1.8729159686761407,0.8374882589127547,0.6683548391823462,241,165,1.4606060606060607,Incorrect_Mask
1.3124256252062316,1.4158117961982295,1.5739730738450992,1.9338048710676767,0.9269774617858018,0.8139254882402328,0.8039960994149885,1.4158117961982295,0.7414160970011711,1.9338048710676767,0.567869332332092,0.3833975744366733,1578,1062,1.4858757062146892,Incorrect_Mask
1.1955719453495435,1.1828778133345759,1.3415460609530403,1.3662641819596177,1.0107315665843646,0.9819082419542577,1.1021467111999492,1.1828778133345759,1.175826062073172,1.3662641819596177,0.931750260910683,0.8606139849078803,292,231,1.2640692640692641,Incorrect_Mask
1.2778714335343528,1.3515961453883572,1.3200318839112772,1.4619793826842287,0.945453594177852,0.9029073183560684,1.0254163546252806,1.3515961453883572,1.0176250990081435,1.4619793826842287,0.7586706710610257,0.6960598152483928,327,318,1.028301886792453,Incorrect_Mask
1.444563283398897,1.310195934708986,1.8558085255423113,1.5784922159044954,1.1025551561643,1.1756843061015099,1.2518546001158946,1.310195934708986,1.3943282677588442,1.5784922159044954,0.9554712901730611,0.8833292009361459,277,228,1.2149122807017543,Incorrect_Mask
1.5440481797245487,1.441475642501633,1.9446475451558838,1.809591981546429,1.0711580093333415,1.0746331576326063,1.233777612288989,1.441475642501633,1.3029784284445574,1.809591981546429,0.8559129102922676,0.7200398994535038,748,532,1.406015037593985,Incorrect_Mask
1.3036237617408912,1.188139683056109,1.7968933047404956,1.4756467143497805,1.0971973921346827,1.217698848421363,1.3947499207465293,1.188139683056109,1.8012640844161072,1.4756467143497805,1.1738938953364317,1.220660790214821,279,202,1.381188118811881,Incorrect_Mask
1.2743903350488293,1.260071115961947,1.4068178994811524,1.4580345706510265,1.011363818204777,0.9648728005488887,1.0724132138907887,1.260071115961947,0.975682484119642,1.4580345706510265,0.8510735626791198,0.669176509089212,757,557,1.3590664272890485,Incorrect_Mask
1.2550728921219616,1.2235098145199306,1.4481478297422752,1.4169170965802154,1.025797159309601,1.0220413270737128,1.1855691919608178,1.2235098145199306,1.3078592210382813,1.4169170965802154,0.9689903406504348,0.923031576226196,543,395,1.3746835443037975,Incorrect_Mask
