rgl,rgu,rbl,rbu,rgq,rbq,label
1.105352383599212,1.3580975680374479,1.1823272293508307,1.6954249355635442,0.8138976238625687,0.6973633597985485,With_Mask
0.7519552438351513,1.0839019409790152,0.6832989404842691,1.0725612699876708,0.6937484060190547,0.6370721744335629,With_Mask
1.4488243454782714,1.600640184436191,1.3812439292479617,2.169786760169147,0.9051530503644108,0.6365804947304066,With_Mask
1.0516639812153827,1.1741772045516172,1.0016154537981883,1.1571212708409573,0.8956603629662367,0.8656097498495101,With_Mask
1.0850637354960995,1.4604394129416256,1.1420891937039932,1.6258436662112323,0.742970729138676,0.7024594168795139,With_Mask
1.6911744653261152,1.3271642318113261,1.5039087077236875,1.5161485755601913,1.2742767057683466,0.9919269997454033,With_Mask
0.5386378574797523,1.4487800639016961,0.38706876071668933,1.9272539757007197,0.37178718212697637,0.2008395186088316,With_Mask
1.1819473284214743,1.1797964743492653,1.1970447077919202,1.319614665045575,1.0018230721306363,0.9071168572915022,With_Mask
1.309060409878374,1.4392982318420033,1.4779068571521368,1.8924024858069237,0.909512970222334,0.7809685668014512,With_Mask
1.0033538987611328,1.3093522055767197,0.8773993136024459,1.48346311861018,0.7662979406821968,0.5914534056124426,With_Mask
1.1473219937086037,1.3487836703779448,0.9698616527691609,1.6365245419256989,0.8506345523794122,0.5926349577550022,With_Mask
1.1872072070659845,1.1759219503806635,1.4379177229639706,1.5984383580733157,1.009596943642108,0.8995765871742284,With_Mask
1.4599496959871792,1.5849402608420349,2.078302861494809,2.2877325089223444,0.9211386271502424,0.9084553606635642,With_Mask
1.38037832636543,1.3991517755500422,1.5559739610685055,1.638356894805654,0.9865822639740195,0.9497161247354955,With_Mask
1.1777066379681527,1.176937036595197,1.0322703413649856,1.196876003961416,1.000653901907261,0.8624705800336718,With_Mask
1.0650485488833639,1.3716265520519944,1.0903565188091184,1.7683068454119433,0.77648580605998,0.6166104721237506,With_Mask
1.1672783750671296,1.2144374785695784,1.3987201347981277,1.5465107964767133,0.9611679445548774,0.9044360621243093,With_Mask
1.2473962237520975,1.1736127184251055,1.087182529515677,1.0150573921680646,1.06286869950251,1.0710552308707983,With_Mask
0.8262870117203202,1.406279345897936,0.8072696655646119,1.6471711894472483,0.5875696134843823,0.4900945759229267,With_Mask
1.1724634897611306,1.3315682324522076,1.2143055075422107,1.7539183851523477,0.8805132633736157,0.6923386617198465,With_Mask
0.8818887337306247,1.2020629492273465,0.8191459057989847,1.2147585115447783,0.7336460493167009,0.6743281878776853,With_Mask
0.9766611702364404,1.5002154645071903,1.0065634747320602,1.8570455993614865,0.6510139332267624,0.5420241027350916,With_Mask
1.0331254951869728,1.2704798539108015,1.0501020732806616,1.5115116790331193,0.8131773927833624,0.6947363277751111,With_Mask
1.0153435651241007,1.2300134874914068,0.9905206335292889,1.4686927663118448,0.8254735215911152,0.6744233077532388,With_Mask
1.4951302747201085,1.4284937705688763,2.3676233303498138,2.3707632123160014,1.0466480887240377,0.9986755817916037,With_Mask
0.8610137967465022,1.1013613913760458,0.8266906286491795,1.1840064792241076,0.7817722715617875,0.6982146155069345,With_Mask
1.4447394792109092,1.4421784164277511,1.7415036006228481,1.8355894710898628,1.0017758293661763,0.9487435115809679,With_Mask
1.1913342069787543,1.3848324783909318,1.3577573478053089,1.7588134077663067,0.8602731561892544,0.7719735031640798,With_Mask
1.369312106368491,1.2968436215089492,1.5860414917173054,1.3108866636741945,1.0558806656852124,1.2098997843733479,With_Mask
1.279072108172639,1.573918232032129,1.3128172451352107,1.9478087239863862,0.8126674449416562,0.6739970044124243,With_Mask
1.2782978442509383,1.2458068558666162,1.4624431244422151,1.3470317452515796,1.0260802773971898,1.0856782919908696,With_Mask
1.4399731345031355,1.30343557043743,1.52641994305632,1.4646751564725076,1.1047520622901856,1.0421559595047116,With_Mask
1.58191156213965,1.340111452886403,2.0499247412374415,1.509730807520155,1.1804328354424887,1.3578081145502987,With_Mask
1.5569267885635278,1.4073279128394836,2.074478438334166,1.65380326877804,1.106299942152222,1.2543683263287742,With_Mask
1.3469766707583313,1.3609091437878083,2.002814946013917,2.133745680291053,0.989762378265239,0.9386380788083064,With_Mask
0.7739281623685108,1.256780604251351,0.7819924021415661,1.4526781072955917,0.6158021215083364,0.5383108606196169,With_Mask
1.2324253999184598,1.2094010472348309,1.425272102774556,1.3997080317434059,1.0190378144092662,1.0182638596417204,With_Mask
1.9506044586948286,1.5645973048238124,3.384515789190617,2.1471965398198485,1.2467134211984878,1.576248716139688,With_Mask
1.1825107331239737,1.1836981080705367,1.4712749341525124,1.2953557999003908,0.9989968937700691,1.1358075783237696,With_Mask
1.0725864636358615,1.2609000261800964,1.0834837411278193,1.4035695573974363,0.8506514722545198,0.7719487327274789,With_Mask
1.006775891995222,1.274533906781606,1.6125649554244375,1.265438671315146,0.7899169152254929,1.274313004634614,With_Mask
0.9580640163139638,1.3689205585866449,0.808866385178046,1.1510458639347134,0.6998682358186848,0.7027229848279307,With_Mask
1.240401781907328,1.4521777424249833,1.3580717697095135,1.7571702070218123,0.8541666392958125,0.7728743432380852,With_Mask
1.4522975157900648,1.4449075535927918,1.6303070914252729,1.8019867794231692,1.0051144878984803,0.9047275540762555,With_Mask
1.4653726686262323,1.2809928629953333,1.444585855508569,1.5093108275026048,1.1439350764217104,0.9571162077322843,With_Mask
1.2386139094357504,1.2629288073947282,1.3613606470433242,1.4289820693045772,0.9807472140815787,0.9526786068812176,With_Mask
1.3283983505436963,1.254205436265822,1.7068610818474803,1.4227228357363864,1.0591553123057502,1.199714406048756,With_Mask
1.1334440953917848,1.1572501866729148,1.23071601731193,1.2659244253938526,0.9794287427599625,0.9721875908421874,With_Mask
1.4978912853222828,1.6674501709744,1.8877475786150106,2.4395576560602796,0.8983124721783842,0.773807322784736,With_Mask
0.6287300033329035,1.5162454174774647,0.4957495434245813,2.024112669835656,0.4146624260727555,0.24492191112307632,With_Mask
1.5784323099084212,1.1576592312102505,1.756561196343035,1.2783459821516208,1.3634688579801522,1.3740890344775962,With_Mask
1.2191847521690744,1.2712031719839652,1.3171595434018066,1.4050036583866532,0.9590793816745237,0.9374776610292127,With_Mask
0.6716969324737633,1.1965350759972757,2.9628440452670293,0.8388695681738335,0.5613683593135991,3.5319484192482453,With_Mask
1.371010306551776,1.4820089268683478,1.5210590602005998,2.1731601610519,0.9251025966819751,0.6999295714423294,With_Mask
1.1543794089937727,1.2579813166503102,0.9209965474617451,1.376088171917265,0.9176443192873456,0.6692859994418427,With_Mask
1.318159489989334,1.3467100614265415,1.4973224270161398,1.5775124085311842,0.9787997637687771,0.949166814104677,With_Mask
1.2029276272656926,1.1748822334423847,1.3571944347575178,1.2646619812531479,1.0238708127717067,1.073167735628994,With_Mask
0.936757883777153,1.3211224063201352,0.9188755174509766,1.5063186830764332,0.7090621423842214,0.6100140214514961,With_Mask
1.3322062808884845,1.8768413769800072,1.434200077880003,2.693674173795103,0.7098129321041048,0.532432649736314,With_Mask
1.2082043024984022,1.5406718837851794,1.0074412043485288,2.180699961449352,0.7842061085258734,0.4619806585766876,With_Mask
0.9870964991790123,1.1181135675142788,0.9918656750613113,1.2213667239259525,0.8828231119433283,0.8120948897912212,With_Mask
1.1636247948829577,1.3009408896853554,1.1725045245833636,1.4410295644448132,0.8944486287646713,0.8136575081546613,With_Mask
1.064308125013775,1.2440263137193204,1.0137641751534459,1.3679741848382265,0.855535058444034,0.7410696681190159,With_Mask
1.54524368721938,1.5066059406902734,1.74781023226906,1.8149707214402953,1.025645555672908,0.9629963787416146,With_Mask
0.9415210599311631,1.3660883821436922,0.9189452636767717,1.9182090500480853,0.6892094773939225,0.47906418940820644,With_Mask
1.1641048186580008,1.2993752058177317,0.8966365745542814,1.4491852104404452,0.8958958224275169,0.6187177236522929,With_Mask
0.9886486505802691,1.0077416045098146,0.9951180874229278,0.9559113528612574,0.9810537206719447,1.0410150318272882,With_Mask
1.5224520953588623,1.6274688644487785,2.1895163870838843,2.3721499832156057,0.9354723329066665,0.9230092542950638,With_Mask
1.2623386715839264,1.3753283138723547,1.3548705184598067,1.6409621976918958,0.9178453310756788,0.8256561426981726,With_Mask
1.3692749673813582,1.1627319803633531,1.7244771485050023,1.445409005566511,1.1776359388975097,1.1930720936868067,With_Mask
1.1683143104199178,1.4285672315960731,1.2546275751466007,1.7541299877774117,0.8178224199603217,0.715242076635546,With_Mask
1.3704681921290025,1.5967073830094785,1.635521897301254,2.4033190279420165,0.8583089216672501,0.6805263380707995,With_Mask
1.1882575488966267,1.500167704421311,1.3894090632785874,2.2257009257490084,0.7920831420344411,0.6242568564377147,With_Mask
1.05703438894221,1.267730469048486,1.1535971396899167,1.5995883262882933,0.833800570980662,0.7211837700558489,With_Mask
1.1220840622832127,1.3032823376161955,1.1762258912485917,1.5173816397891513,0.8609677503460926,0.7751681320014092,With_Mask
1.8980676174010376,1.4826885352498451,2.010024174094117,1.9099199017193746,1.2801526229385713,1.0524128118067282,With_Mask
1.4040223724168774,1.2712387434182382,1.6535100382905885,1.4787488799011415,1.1044521571468133,1.1181817689025944,With_Mask
1.4174753900290271,1.3311822699282019,1.1449326323738962,1.5182023675057483,1.064824421155699,0.7541370352721184,With_Mask
1.1416556968705576,1.2181642077892523,1.1981793022819422,1.3131002851284248,0.9371935980145536,0.9124811835409486,With_Mask
1.3450384066124155,1.3499722786301414,1.524908516180688,1.662946272392147,0.9963452049380359,0.9169920528984428,With_Mask
1.1118504412358652,1.1463897835553565,1.1404801217274674,1.2577465123464124,0.969871205400686,0.9067646863117302,With_Mask
0.8876673181327014,1.166816652692359,0.9339873368098781,1.372941913542344,0.7607598983820317,0.6802817567132802,With_Mask
1.3587775109045155,1.9864582864177514,1.3966501788220966,1.9743990847933948,0.6840201579842111,0.7073798755170336,With_Mask
0.9676743185117119,1.2378656805407449,0.9733853830582279,1.5418532342149271,0.7817280450727065,0.6313087143821774,With_Mask
0.9353212203612695,1.251294718224799,0.9053380761029622,1.3980281064450304,0.7474827526549473,0.6475821708657182,With_Mask
1.2234862927913959,1.4244586047566337,1.4518006195123014,1.9984982411833678,0.858913196007143,0.7264457829358153,With_Mask
1.2265708858180577,1.2426899122242114,0.9610253635901287,1.2016220802721431,0.9870289231065671,0.7997733891278661,With_Mask
1.2286394588420433,1.4085765826860264,1.4686112097785822,1.8155751800681086,0.8722560590203342,0.8088958396773684,With_Mask
1.12698799627941,1.2278633813818078,1.1538209428544317,1.4924479990793753,0.9178447809162,0.7731062948700206,With_Mask
1.0579487583308875,1.302999896042937,1.4556410710336467,1.6372504780789465,0.8119331103124091,0.8890765893937074,With_Mask
1.7463964455498342,1.324823369123389,2.161761314040688,1.5113547770099687,1.3182107790756983,1.4303466974957855,With_Mask
1.1194515941654533,1.2419074369580552,1.2102871286151693,1.5858477885670828,0.9013969647427614,0.7631798822942162,With_Mask
1.1773116836510946,1.3967617199443771,1.2886011386308287,1.7796771863421914,0.8428865617093074,0.7240645373891196,With_Mask
1.1920599174008406,1.321999742920998,1.3464189188069526,1.6765839184603917,0.9017096438815855,0.8030727862661179,With_Mask
2.838231884336793,1.2669061591555693,3.840544110835649,1.6116612367180676,2.2402858047738587,2.3829723165994876,With_Mask
1.2030462186639728,1.3740607589459515,1.298795218600164,1.7713365716996237,0.8755407727288822,0.7332289296968281,With_Mask
2.2580676746607242,1.3363906211521284,2.3653765817978125,1.5959085300109705,1.6896763857217136,1.4821504724845054,With_Mask
1.2077607363501714,1.138337314748626,1.1652511190314445,1.331618035004291,1.0609866870760325,0.8750640862472921,With_Mask
1.3204836563175666,1.2092035604165454,1.5910207680376391,1.3338123754647744,1.092027595306358,1.192837011639841,With_Mask
1.1528654456347254,1.285191437843779,1.2028564046775094,1.538422463215216,0.8970379133313691,0.7818765218518765,With_Mask
0.804448531394944,1.3167928772483841,0.629449138478083,1.670245180042152,0.6109150081947189,0.37686032326235935,With_Mask
1.0982945369974821,1.3899677457508783,1.080345925790797,1.5810985488850111,0.7901582898991439,0.6832881647716745,With_Mask
1.1110587908818055,1.2099066858423357,1.1277016634168766,1.355816800759582,0.9183012242868032,0.8317507666117528,With_Mask
1.2485564757870127,1.207291856134943,1.2943370292198553,1.3215030039120714,1.0341794897748877,0.9794431230108473,With_Mask
1.1842383477985925,1.3159269318239624,0.9419051933072605,1.6785142437985678,0.899927130571877,0.5611541259105901,With_Mask
0.9218114999860457,1.3577719548379636,0.8529270513318816,1.8066635560500637,0.6789148182811411,0.47210065674687607,With_Mask
1.267203689293307,1.2091675386186136,1.3542775392622022,1.334041430402701,1.047996781935608,1.0151690257875967,With_Mask
1.1845116921401,1.2389921987470505,1.1422740926174266,1.4347824267786498,0.9560283699428901,0.7961305291298012,With_Mask
1.049008550239843,1.25699918172063,1.1510391688856059,1.4616096993322176,0.834533996119169,0.7875147307872233,With_Mask
1.128017926249222,1.3970919723553559,1.2193386312067052,1.703208733231493,0.8074041999879921,0.7159067514251513,With_Mask
1.1072996688778196,1.3512776641823647,0.8324864534647632,1.7953374485974096,0.8194464381588279,0.46369358257141874,With_Mask
1.269353695088097,1.3104164414736024,1.3268645252025841,1.5367854993008683,0.9686643534941236,0.8634025541015427,With_Mask
0.9819326379362113,1.2081832199780456,1.1993110690133573,1.3631557825799854,0.8127348747270753,0.8798048501422733,With_Mask
0.9871473018585684,1.5037167275557572,0.8903676404174119,1.805872968027354,0.6564715838887716,0.49304001786460394,With_Mask
1.1839562724174577,1.2715141075046776,1.2421166767930967,1.5768016339378261,0.9311389196781698,0.7877444125239116,With_Mask
1.1789037734915557,1.1759830817902912,1.1958657574478646,1.3145977997971445,1.00248361710852,0.9096818491803338,With_Mask
0.9335148705808864,1.5135998828407908,1.039870025465151,2.3842472069684324,0.6167514157234372,0.4361418658375381,With_Mask
1.2552888477797584,1.3972774810479265,1.4969710419800974,1.9871163197653485,0.8983819354465801,0.7533384065593449,With_Mask
1.3246258044797643,1.6930625060431133,1.567693080763336,2.144398030823859,0.7823844658727758,0.7310644097919835,With_Mask
1.2032727190133836,1.1356438759573013,1.3200645647340825,1.3362437341111404,1.059551100910991,0.9878920522027217,With_Mask
1.0650699870998086,1.1496749001536959,1.1475980524867457,1.3695399757970614,0.926409706741813,0.8379441803579722,With_Mask
1.3612533180692428,1.3808812312579017,1.4294968842509361,1.5456964809929814,0.9857859512140815,0.9248237942112693,With_Mask
1.406679439332269,1.5980595091348042,1.4324496430767713,2.0425129673700724,0.8802422133164809,0.7013172821718654,With_Mask
1.3819767023482248,1.397269443601424,1.6223716387919533,1.646426730345226,0.9890552668111152,0.9853895159074411,With_Mask
1.2889715648418367,1.242219440884532,1.6490360328434956,1.6114576638401095,1.0376359622290363,1.0233194888371047,With_Mask
0.9611592882835926,1.1966628252451041,0.9820770804213484,1.3533583398227353,0.8031997551914635,0.7256593110070036,With_Mask
1.2797640251208435,1.2186180264234348,1.3793747645664325,1.309087118391989,1.050176509268346,1.0536921074135852,With_Mask
0.8726650400667633,1.0686509327413638,0.8458183945956282,1.1041527759646756,0.8166043872044855,0.766033843329927,With_Mask
1.2449160430330732,1.3724121404354013,1.3629676765125336,1.6157339870101042,0.9071007216812585,0.8435594519087195,With_Mask
1.066335618539295,1.0990551556876085,1.067452455788106,1.2123284725268264,0.970229394786067,0.8804977198656739,With_Mask
1.1855374287421563,1.3408297744770676,1.2095518055914567,1.6346073918468946,0.884181908329507,0.7399647227979435,With_Mask
1.5389058532975046,1.5610001236825706,2.2339424633677702,2.140481967188821,0.985846080311036,1.0436632952819007,With_Mask
1.3444124801704622,1.2752802003587986,1.5722368692479394,1.6091476106506917,1.0542094825844652,0.9770619294597674,With_Mask
1.08897667386733,1.459163998482884,1.1974103253874921,1.886228678281492,0.7463017693690062,0.6348171561458976,With_Mask
1.1993566731178427,1.1750105694415898,1.639770263390323,1.0968350007947834,1.020719901854009,1.495001766174603,With_Mask
1.1974932891580974,1.2003790955664488,1.2623173613142833,1.3428482918687719,0.997595920806177,0.9400297628241997,With_Mask
1.226959113620704,1.4361538653995602,1.485112448593827,1.8253664985217077,0.8543368111043903,0.8135968583824459,With_Mask
0.9837652699400207,1.1101321287604198,0.9219438413925101,1.0770571544302676,0.8861695328451569,0.8559841393748431,With_Mask
1.3500806553845337,1.409753815523444,1.5711390492291875,1.7681173006211677,0.9576712192711793,0.8885943532576834,With_Mask
1.2881306544581608,1.001055135220134,1.5602053446418584,1.0348901622952362,1.2867729350141122,1.5076047695550119,With_Mask
1.0112477344711923,1.3202016042384896,1.3065532310847554,1.9252588961658947,0.7659797800764633,0.6786376802032826,With_Mask
1.1489381267560073,1.2315867125114903,1.3205200052552788,1.3770119067853197,0.9328925970734586,0.9589750086751805,With_Mask
1.8738124645364695,1.5028337618227074,2.5492440793073707,2.2892899596057616,1.2468527871398243,1.1135522910109543,With_Mask
5.267036539914519,1.2265264265019378,1.9463570809772266,1.497146843496522,4.2942707357200165,1.3000442070409028,With_Mask
1.0378160007546406,1.1250539787359597,0.9872124566277801,0.9925591437093011,0.9224588511927808,0.9946132307425632,With_Mask
1.7923242326146032,1.5502721536097617,2.344590215150118,2.0378975113606925,1.1561352169302859,1.1504946652516634,With_Mask
1.0933247909819894,1.3834125219025464,1.18641108779642,1.8144580188018684,0.790310029490255,0.6538652729920071,With_Mask
0.9807201610411941,1.390811004129103,0.9316493185992497,1.7481911485963157,0.705142652833194,0.5329218829115476,With_Mask
1.1961825867398928,1.4521660703145842,1.2520700799152402,2.003940739665981,0.8237229964206246,0.6248039451126367,With_Mask
1.685144747305336,1.3382482021510906,1.7208299151260606,1.562384359310344,1.2592168960859775,1.1014126612773163,With_Mask
1.275556742950663,1.308450670770508,1.5061617401595673,1.6493935140662932,0.9748603989782245,0.91316094510787,With_Mask
1.157391076513205,1.2533438619935615,1.1679458907626135,1.342061320223427,0.923442569601183,0.8702626870791368,With_Mask
0.8862617946008962,1.27330884957402,0.7813526487215134,1.3246070292942858,0.6960304995110898,0.589875058369422,With_Mask
1.0925249584659893,1.4065012597897457,1.1911037582552315,1.771018660331948,0.7767678492014348,0.6725529125887239,With_Mask
1.3568398447772476,1.3922505284666626,1.60970347119785,1.767488246254125,0.9745658680205967,0.9107293780365037,With_Mask
0.9232340264518157,1.1819909244479303,0.9188820497216698,1.2915360091361137,0.7810838538231827,0.7114645222600446,With_Mask
1.049829881473457,1.2390020129947992,1.2009182559170795,1.5046578908369252,0.8473189473969513,0.7981337573347661,With_Mask
1.0273527684103911,1.2345398625999626,1.0519948998654596,1.4169433283113642,0.8321746421753998,0.7424396437359071,With_Mask
1.113721533548817,1.1696986396874882,1.1512196873904137,1.2308821006754849,0.9521439931283269,0.9352802244493165,With_Mask
1.26282836489409,1.2032989607287232,1.44131084921804,0.9887624959927707,1.04947183211171,1.4576916651464278,With_Mask
1.2346861673465215,1.259955782164896,1.3536986195840777,1.4420999418502851,0.9799440463101369,0.9386995868311427,With_Mask
1.257794937045703,1.272901216434524,1.159834592352485,1.490782723505752,0.9881324024254338,0.7780037788638956,With_Mask
1.1170639577142139,1.5139290028055061,1.0812866939516137,1.938832190507678,0.73785755847477,0.5576999903578461,With_Mask
0.8842917036543173,1.2868510553189596,0.8407941111419349,1.4649188412217105,0.6871748676735058,0.573952691086102,With_Mask
1.2267763210163498,1.3766769469018907,1.42938429768301,1.842826347299131,0.8911141599175602,0.7756478518868222,With_Mask
1.4818594890411236,1.253301079724802,1.6221432219954641,1.4677402053486568,1.1823651259971053,1.1051977836977829,With_Mask
1.1397544357902483,1.264322025084486,1.2723172888400531,1.4731231346481903,0.9014747929540231,0.8636869918846984,With_Mask
1.2277435019875766,1.279442592625259,1.335824969161693,1.418131837019743,0.9595924889981955,0.9419610605238078,With_Mask
1.2926794926628389,1.2508472150815537,1.523385608629773,1.4230710400808773,1.0334431552286405,1.0704916098518837,With_Mask
0.8661411445544753,1.381905574156481,0.8240212096136468,1.5333192133246756,0.6267730304823254,0.5374100855535049,With_Mask
0.8109931006930772,1.5995707295642019,0.7571594271790623,1.7743682352121326,0.5070067148040586,0.42672057138609726,With_Mask
1.3496952128756556,1.342530558557308,1.9519215097552887,2.0093219652548133,1.0053366787613736,0.9714329229003151,With_Mask
1.3017060536995826,1.431727292965149,1.468613555899393,1.7970491119298706,0.9091857507330963,0.8172361824448041,With_Mask
0.8856618672036494,1.281420547401802,0.8185022244283652,1.4645385931627015,0.6911562866690489,0.5588806114428112,With_Mask
1.7274592627440164,1.1665135417125894,1.9553146236234478,1.4233575281156758,1.4808737326854242,1.373733995148786,With_Mask
0.9897792477657233,1.2134846764073495,0.9834183927996332,1.4343142785094465,0.8156503885125852,0.6856366192084563,With_Mask
1.275981253046487,1.2885644234998814,1.3315182453708851,1.4315210459076826,0.9902347370267935,0.930142277109598,With_Mask
1.3921466448783328,1.327552570328985,1.5526979362530942,1.6012457155486992,1.0486565097255174,0.96968124328191,With_Mask
1.2313590757500839,1.308132014990639,1.298465965901523,1.5361195512878594,0.9413110157378844,0.8452896552308763,With_Mask
1.0349636245698026,1.1621570193696278,1.0718676984102558,1.4431564007776527,0.890554036434064,0.7427245569729476,With_Mask
1.1620153583939776,1.3705514001282475,1.1567944594698654,1.6063630611869628,0.8478451507074041,0.7201326321679078,With_Mask
0.9672244765801242,1.259754517631028,0.9191999609109002,1.4528135433413223,0.7677880595332117,0.6327033259869222,With_Mask
1.0834826028828681,1.3515682027161426,1.0528409397358123,1.658409964254159,0.8016484855928665,0.6348496224872293,With_Mask
1.158130355322761,1.1696309973298533,1.2645600445812613,1.2705489169660211,0.9901672903391352,0.995286389760529,With_Mask
1.174195657235652,1.2438013860038053,1.3111693151543382,1.5264670471391724,0.9440379070554112,0.8589568426070289,With_Mask
1.4284867008678788,1.4188575909247518,1.5975340278934085,1.737529711528733,1.0067865231893012,0.9194283224589282,With_Mask
1.5781435220615605,1.3198078232722128,1.427350581321134,1.468265027427635,1.1957373598141383,0.9721341547049023,With_Mask
1.2403353930495686,1.2809992375701855,1.391993304946664,1.6461132467224786,0.9682561524410049,0.8456242653524693,With_Mask
1.2436606154881789,1.31496878067707,1.301088477063534,1.4958635660787758,0.9457719709876496,0.8697908730233861,With_Mask
1.5076432979473744,1.2947830695836022,1.608006221348739,1.5108225912468893,1.1643983717150606,1.0643249781045725,With_Mask
0.8390716427896103,1.2533000536555847,0.9070836577381226,1.5271089386761314,0.6694898323368244,0.5939875242459677,With_Mask
1.4614043546398885,1.2691877769493294,1.57124223985862,1.220332976751719,1.1514484942114542,1.2875520614389615,With_Mask
1.4513233260580645,1.3364394964969257,2.0467441302525615,1.993802356218041,1.0859626117473122,1.0265531705634774,With_Mask
1.021149987051494,1.3569966141981538,0.9648232539426536,1.7385536510918056,0.7525073949096691,0.5549574229916621,With_Mask
1.2373589634153015,1.3324795757016734,1.2841954083368212,1.4836091880243913,0.928613830920236,0.8655887404194941,With_Mask
1.4489561519625076,1.2436565898444147,1.7923725304301228,1.5333411941593629,1.1650773724793084,1.1689326141223062,With_Mask
1.0345795428317115,1.2462318002443893,1.0703455647743072,1.477181719693635,0.8301662199831747,0.7245862513085357,With_Mask
1.1458119927093475,1.6133559858806452,0.8065257266786451,1.2439839099510757,0.7102040732094905,0.648340963437674,With_Mask
1.2641175754206233,1.3106442212513563,1.9301578717440273,1.6551852879448807,0.9645009339099584,1.1661279772130886,With_Mask
1.3523611629182666,1.4118981331478602,1.5274617346843944,1.898921551399226,0.9578319647630282,0.8043838006677421,With_Mask
0.9872879984289386,1.2472207492866052,0.7755892552238928,1.3914936907977977,0.7915904213377263,0.5573789233490647,With_Mask
1.292316269959332,1.4635903586421937,1.2194843173519947,1.5770031983263928,0.8829767580310132,0.7732922283519666,With_Mask
1.5931371622521242,1.5068440403968657,2.215132527362339,1.8300031912364119,1.0572674540575089,1.210452822142742,With_Mask
1.2896246107640015,1.2794190191780552,1.4546885059251926,1.5418889163356315,1.0079767389986922,0.9434457246001388,With_Mask
0.9698565427693991,1.2800653123622336,0.9652073750365636,1.5575341572660628,0.7576617641326637,0.6197022200339994,With_Mask
1.0848650997662932,1.4074854471751619,1.067479315873552,1.6687132272375047,0.7707824631108114,0.6397020760965179,With_Mask
1.1464946127633744,1.350853258755779,1.1866904795540913,1.6795964293112862,0.8487188414671836,0.7065331045271932,With_Mask
1.2250276838765253,1.2469116462102843,1.3823030608408386,1.4571891013963603,0.9824494683322026,0.9486092501764104,With_Mask
1.3182623144991117,1.1890934423903088,1.2452631893393584,1.3063447654197105,1.1086280249339768,0.9532423769763969,With_Mask
1.2527861220690022,1.2967706821420086,1.3179693919178705,1.5304225828501112,0.9660814663080194,0.8611800470582521,With_Mask
1.3845956897522782,1.9708399348021837,1.4653108421499623,2.2204718645739425,0.7025409143088286,0.6599096640349108,With_Mask
0.9520187249080504,1.278429945650397,0.9589784766931011,1.5427098372699968,0.7446780546302942,0.6216194734261398,With_Mask
1.2447646937648724,1.5011756216310777,1.281556775346133,1.7547917235595558,0.8291932508285699,0.7303184521217844,With_Mask
1.1394001572527914,1.2860243512799359,1.2364823000791123,1.501418448476547,0.8859864559475764,0.8235427647327372,With_Mask
1.1185661955842714,1.4482820299013826,1.2358056115557943,2.073775805000531,0.7723400363259617,0.5959205467514256,With_Mask
